Product Manufacturer,YoW Product#,YoW Item#,Mfctr. Model No.,Product Code, List Price , DBM , Image Name ,Collection Name,Product Name,Product Name Short,Finish,Product Description, Product Weight ,Bullet #1,Bullet #2,Bullet #3,Bullet #4,Bullet #5,Bullet #6,Bullet #7,Bullet #8,Bullet #9,Bullet #10,Bullet #11,Bullet #12,Bullet #13,UPC,Lead Restriction?,Shipping Method
Pegasus,PES1110A02CP,484841,S1110A02CP,PE-S1110A02CP, 179.69 , N , PE_S1110A02CP.jpg ,,"Pegasus S1110A02CP 10-Inch Can Style Shower Head, Chrome Finish","Pegasus S1110A02CP 10"" Can Style Shower Head",Chrome,Pegasus 10-Inch Can Style Shower Head in Chrome # S1110A02CP. This 10-Inch diameter can style showerhead features a rain shower design that saves water. Also features solid brass construction., 16.50 ,"10"" Face Diameter",Easy clean silicone jets,Solid Brass,,,,,,,,,,,019934023696,N,UPS
Pegasus,PES1110A02BN,484837,S1110A02BNV,PE-S1110A02BNV, 237.50 , N , PE_S1110A02BNV.jpg ,,"Pegasus S1110A02BNV 10-Inch Can Style Shower Head, Brushed Nickel Finish","Pegasus S1110A02BNV 10"" Can Style Shower Head",Brushed Nickel,Pegasus 10-Inch Can Style Shower Head in Brushed Nickel # S1110A02BNV. This 10-Inch diameter can style showerhead features a rain shower design that saves water. Also features solid brass construction., 4.10 ,"10"" Face Diameter",Easy clean silicone jets,Solid Brass,,,,,,,,,,,019934023689,N,UPS
Pegasus,PES1110807BC,493577,S1110807BNVC,PE-S1110807BNVC, 150.00 , N , PE_S1110807BNVC.jpg ,,"Pegasus S1110807BNVC 8-Inch Wagon Wheel Shower Head, Brushed Nickel/Chrome Finish","Pegasus S1110807BNVC 8"" Wagon Wheel Shower Head",Brushed Nickel/Chrome,"Pegasus 8-Inch Wagon Wheel Shower Head in Brushed Nickel/Chrome # S1110807BNVC. This unique shower head delivers strong water flow, with water-saving design. The adjustable shower arm has 10 spoke sprays for a satisfying bathing experience.", 1.50 ,"8"" Face Diameter","14"" Shower Arm",10 Pillar Sprays,Solid Brass,,,,,,,,,,019934024013,N,UPS
Pegasus,PES1110803PB,484833,S1110803PBV,PE-S1110803PBV, 146.88 , Y , PE_S1110803PBV.jpg ,,"Pegasus S1110803PBV 8-Inch Can Style Shower Head, Polished Brass Finish","Pegasus S1110803PBV 8"" Can Style Shower Head",Polished Brass,Pegasus 8-Inch Can Style Shower Head in Polished Brass # S1110803PBV. This 8-Inch diameter can style showerhead features a rain shower design that saves water. Also features solid brass construction., 2.80 ,"8"" Face Diameter",Easy clean silicone jets,Solid Brass,,,,,,,,,,,019934023382,N,UPS
Pegasus,PES1110803CP,484829,S1110803CP,PE-S1110803CP, 103.00 , N , PE_S1110803CP.jpg ,,"Pegasus S1110803CP 8-Inch Can Style Shower Head, Chrome Finish","Pegasus S1110803CP 8"" Can Style Shower Head",Chrome,Pegasus 8-Inch Can Style Shower Head in Chrome # S1110803CP. This 8-Inch diameter can style showerhead features a rain shower design that saves water. Also features solid brass construction., 1.50 ,"8"" Face Diameter",Easy clean silicone jets,Solid Brass,,,,,,,,,,,019934023375,N,UPS
Pegasus,PES1110803BN,484825,S1110803BNV,PE-S1110803BNV, 171.88 , N , PE_S1110803BNV.jpg ,,"Pegasus S1110803BNV 8-Inch Can Style Shower Head, Brushed Nickel Finish","Pegasus S1110803BNV 8"" Can Style Shower Head",Brushed Nickel,Pegasus 8-Inch Can Style Shower Head in Brushed Nickel # S1110803BNV. This 8-Inch diameter can style showerhead features a rain shower design that saves water. Also features solid brass construction., 2.80 ,"8"" Face Diameter",Easy clean silicone jets,Solid Brass,,,,,,,,,,,019934023368,N,UPS
Pegasus,PEROPW697000,596625,ROPW697000,PE-ROPW697000, 276.56 , Y , PE_ROPW69700001HD.jpg ,,"Pegasus ROPW697000 Pressure Balance Tub/Shower Faucet, Brushed Nickel Finish",Pegasus ROPW697000 Pressure Balance Tub/Shower Faucet,Brushed Nickel,, 6.60 ,,,,,,,,,,,,,,650053001433,N,UPS
Pegasus,PENACM3632,219149,NACM3632,PE-NACM3632, 217.19 , N , PE_NACM3632.jpg ,"Naples 36"" Mirror","Pegasus NACM3632 Naples 36-Inch Mirror, Warm Cinnamon Finish","Pegasus NACM3632 Naples 36"" Mirror",Warm Cinnamon,"Pegasus Naples 36-Inch Mirror in Warm Cinnamon # NACM3632. Enveloped in a warm cinnamon finish, and accented with black birdcage style hardware, this 36-Inch exceptionally crafted mirror echoes the understated beauty of the Naples vanity in warm wood tones. The mirror features the Secure-Mount easy hang system. Long lasting and durable finish.", 22.55 ,"Overall: 36"" x 32"" x 2""","Secure Mount™, hanging system designed for",easy and secure installation,Complements Naples Vanity Collection,,,,,,,,,,721015344445,N,UPS
Pegasus,PENACM3032,219141,NACM3032,PE-NACM3032, 201.56 , N , PE_NACM3032.jpg ,"Naples 30"" Mirror","Pegasus NACM3032 Naples 30-Inch Mirror, Warm Cinnamon Finish","Pegasus NACM3032 Naples 30"" Mirror",Warm Cinnamon,"Pegasus Naples 30-Inch Mirror in Warm Cinnamon # NACM3032. Enveloped in a warm cinnamon finish, and accented with black birdcage style hardware, this 30-Inch exceptionally crafted mirror echoes the understated beauty of the Naples vanity in warm wood tones. The mirror features the Secure-Mount easy hang system. Long lasting and durable finish.", 19.91 ,"Overall: 30"" x 32"" x 2""",Features Secure-Mount™ Easy Hang System,Complements Naples Vanity Collection,,,,,,,,,,,721015344438,N,UPS
Pegasus,PENACC2531,708285,NACC2531 ,PE-NACC2531 , 425.75 , N , PE_NACC2531.jpg ,Naples Medicine Cabinet,"Pegasus NACC2531 Naples Medicine Cabinet, Warm Cinnamon Finish",Pegasus NACC2531 Naples Medicine Cabinet,Warm Cinnamon,"Pegasus Naples Medicine Cabinet in Warm Cinnamon # NACC2531. Fully assembled medicine cabinet radiates simplistic style, with muted lines and beautiful wood accents. Behind its mirrored door is ample storage, including 3 adjustable shelves, for an added function.", 33.00 ,Poplar solids & birch veneer construction,"Overall: 25"" x 21"" x 8""",Complements Naple Collection,,,,,,,,,,,721015344483,N,UPS
Pegasus,PENACAT7222D,468447,NACAT7222D,PE-NACAT7222D," 2,654.69 ", N , PE_NACAT7222D.jpg ,"Naples 72"" Double Vanity Combo","Pegasus NACAT7222D Naples 72-Inch Double Vanity Combo, Warm Cinnamon Finish","Pegasus NACAT7222D Naples 72"" Double Vanity Combo",Warm Cinnamon,"Pegasus Naples 72-Inch Double Vanity Combo in Warm Cinnamon # NACAT7222D. Enveloped in a Warm Cinnamon finish, and accented with Black birdcage style hardware, this magnificent 72-Inch assembled vanity provides exceptional storage behind four beautiful doors and three full extension dovetail drawers. It includes tuxedo black granite top and white vitreous china top.", 280.00 ,"Overall: 72"" x 21-9/16"" x 34-3/4""",Transitional Design,"Includes: Tuxedo Black granite top with 8"" center faucet drillings, optional 4"" H backsplash & sidesplash, and two white undermount sinks",Black birdcage style hardware,Four doors and three full extension dovetail drawers,Plywood Side Construction,Easy To Clean PVC Coated Maple Interior,Fully Assembled,,,,,,721015352181,N,LTL
Pegasus,PENACA6021D,219133,NACA6021D,PE-NACA6021D," 1,092.19 ", N , PE_NACA6021D.jpg ,"Naples 60"" Double Vanity","Pegasus NACA6021D Naples 60-Inch Double Bowl Vanity, Warm Cinnamon Finish","Pegasus NACA6021D Naples 60"" Double Bowl Vanity",Warm Cinnamon,"Pegasus Naples 60-Inch Double Bowl Vanity in Warm Cinnamon # NACA6021D. Enveloped in a warm cinnamon finish, and accented with black birdcage style hardware, this magnificent 60-Inch assembled vanity provides exceptional storage behind four beautiful doors and three full extension dovetail drawers.", 120.00 ,"Overall: 60"" x 21-5/8"" x 34""",Transitional Design,Black birdcage style hardware,Four doors and three full extension dovetail drawers,Plywood Side Construction,Easy To Clean PVC Coated Maple Interior,Fully Assembled,,,,,,,721015344421,N,LTL
Pegasus,PENACA4821DL,471778,NACA4821DL,PE-NACA4821DL, 935.94 , N , PE_NACA4821DL.jpg ,"Naples 48"" Vanity","Pegasus NACA4821DL Naples 48-Inch Vanity with Left Doors, Warm Cinnamon Finish","Pegasus NACA4821DL Naples 48"" Vanity with Left Doors",Warm Cinnamon,"Pegasus Naples 48-Inch Vanity with Left Doors in Warm Cinnamon # NACA4821DL. Enveloped in a warm cinnamon finish, and accented with black birdcage style hardware, this fully assembled 48-Inch vanity provides ample storage behind two beautiful doors and three full extension dovetail drawers.", 77.33 ,"Overall: 48"" x 21-9/16"" x 34""",Transitional Design,Black birdcage style hardware,Two doors and three full extension dovetail drawers,Plywood Side Construction,Easy To Clean PVC Coated Maple Interior,Fully Assembled,,,,,,,721015352501,N,LTL
Pegasus,PENACA4821D,219125,NACA4821D,PE-NACA4821D, 935.94 , N , PE_NACA4821D.jpg ,"Naples 48"" Vanity","Pegasus NACA4821D Naples 48-Inch Vanity, Warm Cinnamon Finish","Pegasus NACA4821D Naples 48"" Vanity",Warm Cinnamon,"Pegasus Naples 48-Inch Vanity in Warm Cinnamon # NACA4821D. Enveloped in a warm cinnamon finish, and accented with black birdcage style hardware, this fully assembled 48-Inch vanity provides ample storage behind two beautiful doors and three full extension dovetail drawers.", 91.30 ,"Overall: 48"" x 21-5/8"" x 34""",Transitional Design,Black birdcage style hardware,Two doors and three full extension dovetail drawers,Plywood Side Construction,Easy To Clean PVC Coated Maple Interior,Fully Assembled,,,,,,,721015344414,N,LTL
Pegasus,PENACA3621DL,471777,NACA3621DL,PE-NACA3621DL, 779.69 , N , PE_NACA3621DL.jpg ,"Naples 36"" Vanity","Pegasus NACA3621DL Naples 36-Inch Vanity with Left Doors, Warm Cinnamon Finish","Pegasus NACA3621DL Naples 36"" Vanity with Left Doors",Warm Cinnamon,"Pegasus Naples 36-Inch Vanity with Left Doors in Warm Cinnamon # NACA3621DL. Enveloped in a warm cinnamon finish, and accented with black birdcage style hardware, this fully assembled 36-Inch vanity provides ample storage behind two beautiful doors and three full extension dovetail drawers.", 66.00 ,"Overall: 36"" x 21-9/16"" x 34""",Transitional Design,Black birdcage style hardware,Two doors and three full extension dovetail drawers,Plywood side construction,Easy To Clean PVC Coated Maple Interior,Fully Assembled,,,,,,,721015352488,N,LTL
Pegasus,PENACA3621D,219121,NACA3621D,PE-NACA3621D, 779.69 , N , PE_NACA3621D.jpg ,"Naples 36"" Vanity","Pegasus NACA3621D Naples 36-Inch Vanity, Warm Cinnamon Finish","Pegasus NACA3621D Naples 36"" Vanity",Warm Cinnamon,"Pegasus Naples 36-Inch Vanity in Warm Cinnamon # NACA3621D. Enveloped in a warm cinnamon finish, and accented with black birdcage style hardware, this fully assembled 36-Inch vanity provides ample storage behind two beautiful doors and three full extension dovetail drawers.", 56.00 ,"Overall: 36"" x 21-5/8"" x 34""",Transitional Design,Black birdcage style hardware,Two doors and three full extension dovetail drawers,Plywood side construction,Easy To Clean PVC Coated Maple Interior,Fully Assembled,,,,,,,721015344407,N,LTL
Pegasus,PENACA3021DL,471776,NACA3021DL,PE-NACA3021DL, 623.44 , N , PE_NACA3021DL.jpg ,"Naples 30"" Vanity","Pegasus NACA3021DL Naples 30-Inch Vanity with Left Door, Warm Cinnamon Finish","Pegasus NACA3021DL Naples 30"" Vanity with Left Door",Warm Cinnamon,"Pegasus Naples 30-Inch Vanity with Left Door in Warm Cinnamon # NACA3021DL. Enveloped in a warm cinnamon finish, and accented with black birdcage style hardware, this fully assembled 30 In. vanity provides ample storage behind one beautiful door and three full extension dovetail drawers.", 60.28 ,"Overall: 30"" x 21-9/16"" x 34""",Transitional Design,Black birdcage style hardware,One door and three full extension dovetail drawers,Plywood side construction,Easy To Clean PVC Coated Maple Interior,Fully Assembled,,,,,,,721015352471,N,LTL
Pegasus,PENACA3021D,219113,NACA3021D,PE-NACA3021D, 623.44 , N , PE_NACA3021D.jpg ,"Naples 30"" Vanity","Pegasus NACA3021D Naples 30-Inch Vanity, Warm Cinnamon Finish","Pegasus NACA3021D Naples 30"" Vanity",Warm Cinnamon,"Pegasus Naples 30-Inch Vanity in Warm Cinnamon # NACA3021D. Enveloped in a warm cinnamon finish, and accented with black birdcage style hardware, this fully assembled 30 In. vanity provides ample storage behind one beautiful door and three full extension dovetail drawers.", 69.00 ,"Overall: 30"" x 21-5/8"" x 34""",Transitional Design,Black birdcage style hardware,One door and three full extension dovetail drawers,Plywood side construction,Easy To Clean PVC Coated Maple Interior,Fully Assembled,,,,,,,721015344391,N,LTL
Pegasus,PENACA2421D,468444,NACA2421D,PE-NACA2421D, 560.94 , N , PE_NACA2421D.jpg ,"Naples 24"" Vanity","Pegasus NACA2421D Naples 24-Inch Vanity, Warm Cinnamon Finish","Pegasus NACA2421D Naples 24"" Vanity",Warm Cinnamon,"Pegasus Naples 24-Inch Vanity in Warm Cinnamon # NACA2421D. Enveloped in a warm cinnamon finish, and accented with black birdcage style hardware, this fully assembled 24-Inch vanity provides ample storage behind one beautiful door and two full extension dovetail drawers.", 55.00 ,"Overall: 24"" x 21-9/16"" x 34""",Transitional Design,Black birdcage style hardware,Two doors and two full extension dovetail drawers,Plywood side construction,Easy To Clean PVC Coated Maple Interior,Fully Assembled,,,,,,,721015352464,N,LTL
Pegasus,PENACA2418D,468439,NACA2418D,PE-NACA2418D, 545.31 , N , PE_NACA2418D.jpg ,"Naples 24"" Vanity","Pegasus NACA2418D Naples 24-Inch Vanity, Warm Cinnamon Finish","Pegasus NACA2418D Naples 24"" Vanity",Warm Cinnamon,"Pegasus Naples 24-Inch Vanity in Warm Cinnamon # NACA2418D. Enveloped in a warm cinnamon finish, and accented with black birdcage style hardware, this fully assembled 24-Inch vanity provides ample storage behind one beautiful door and two full extension dovetail drawers.", 55.00 ,"Overall: 24"" x 18"" x 34""",Transitional Design,Black birdcage style hardware,Two doors and two full extension dovetail drawers,Plywood side construction,Easy To Clean PVC Coated Maple Interior,Fully Assembled,,,,,,,721015352457,N,LTL
Pegasus,PENAC02633,219157,NAC02633,PE-NAC02633, 351.56 , N , PE_NAC02633.jpg ,Naples Wall Cabinet,"Pegasus NAC02633 Naples Wall Cabinet, Warm Cinnamon Finish",Pegasus NAC02633 Naples Wall Cabinet,Warm Cinnamon,"Pegasus Naples Wall Cabinet in Warm Cinnamon # NAC02633. Enveloped in a warm cinnamon finish, and accented with black birdcage style hardware, this beautiful wall cabinet in Warm Wood Tones is the perfect compliment to the Naples vanity. Great for hiding away the items you want unseen in a powder room.", 35.09 ,"Overall: 26-1/2"" x 32-3/4"" x 8""",Transitional Design,Black birdcage style hardware,Two door and 2 adjustable shelves behind the doors,"Secure Mount™, hanging system designed for easy and secure installation",Easy To Clean PVC Coated Maple Interior,Fully Assembled,Complements Naples Vanity Collection,,,,,,721015344452,N,UPS
Pegasus,PELL1950EWH,577977,LL-1950-EWH,PE-LL-1950-EWH, 267.19 , N , PE_LL1950EWH.jpg ,Structure,"Pegasus LL-1950-EWH Structure Elongated Toilet Bowl, White Finish",Pegasus LL-1950-EWH Structure Elongated Toilet Bowl,White,Pegasus Structure Elongated Toilet Bowl in White # LL-1950-EWH. The Structure toilet puts a modern touch on traditional design. Its Art Deco appearance is updated with smoother lines and modern minimal appeal the perfect balance of a time-honored look and modern flair. , 72.45 ,"Overall Height: 32""","Overall Length: 30-1/4""","Bowl Rim Height: 17""","Tank Width: 18-3/4""",Polished Chrome Flush Lever on Biscuit & Black Toilet,White Flush Lever on White Toilet,Powerful Siphon Jet Flush Action,Grade A Vitreous China,Modern Art Deco design,,,,,721015341826,N,LTL
Pegasus,PELL1950EBK,578133,LL-1950-EBK,PE-LL-1950-EBK, 250.00 , N , PE_LL1950EBK.jpg ,Structure,"Pegasus LL-1950-EBK Structure Elongated Toilet Bowl, Black Finish",Pegasus LL-1950-EBK Structure Elongated Toilet Bowl,Black,Pegasus Structure Elongated Toilet Bowl in Black # LL-1950-EBK. The Structure toilet puts a modern touch on traditional design. Its Art Deco appearance is updated with smoother lines and modern minimal appeal the perfect balance of a time-honored look and modern flair. , 70.60 ,"Overall Height: 32""","Overall Length: 30-1/4""","Bowl Rim Height: 17""","Tank Width: 18-3/4""",Polished Chrome Flush Lever on Biscuit & Black Toilet,White Flush Lever on White Toilet,Powerful Siphon Jet Flush Action,Grade A Vitreous China,Modern Art Deco design,,,,,721015342342,N,LTL
Pegasus,PELL1950EBI,578045,LL-1950-EBI,PE-LL-1950-EBI, 276.56 , N , PE_LL1950EBI.jpg ,Structure,"Pegasus LL-1950-EBI Structure Elongated Toilet Bowl, Biscuit Finish",Pegasus LL-1950-EBI Structure Elongated Toilet Bowl,Biscuit,Pegasus Structure Elongated Toilet Bowl in Biscuit # LL-1950-EBI. The Structure toilet puts a modern touch on traditional design. Its Art Deco appearance is updated with smoother lines and modern minimal appeal the perfect balance of a time-honored look and modern flair. , 70.80 ,"Overall Height: 32""","Overall Length: 30-1/4""","Bowl Rim Height: 17""","Tank Width: 18-3/4""",Polished Chrome Flush Lever on Biscuit & Black Toilet,White Flush Lever on White Toilet,Powerful Siphon Jet Flush Action,Grade A Vitreous China,Modern Art Deco design,,,,,721015342304,N,LTL
Pegasus,PELL1930EW,140529,LL-1930-EW,PE-LL-1930-EW, 209.38 , N , PE_LL1930EW.jpg ,Series 1930,"Pegasus LL-1930-EW Series 1930 Elongated Toilet Bowl, White Finish",Pegasus LL-1930-EW 1930 Elongated Toilet Bowl,White,"Pegasus Series 1930 Elongated Toilet Bowl in White # LL-1930-EW. Reminiscent of the Art Deco Era, the Series 1930 round toilet brings form and sophistication to any bathroom. Its overall clean lines and period signature stair step design makes this toilet a classy choice.", 52.25 ,"Overall Height: 32-1/4""",Overall Length: 29-3/4”,"Bowl Rim Height: 15-3/4""",Tank Width: 19-5/16”,Fully Glazed Trapway,"High Quality, Grade A Vitreous China",Powerful Siphon Jet Flush Action,Stylish Art Deco Design,,,,,,721015339229,N,LTL
