MPID	Title	Brand	MPN	UPC	ISBN	SKU	ProductURL	Price	Availability	Description	ImageURL	Shipping	MerchantCategory	B_Category	ShippingWeight	Condition
10838	Kraus GV-581 Glass Vessel Sink	Kraus	GV-581			GV-581	http://www.expressdecor.com/kraus-gv-581-glass-vessel-sink.html	99.95	In Stock	This elegant glass vessel sink is unique in both design and texture   The Golden Sunset vessel sink features lustrous shades of copper that are perfectly combined with shades of gold and sparkling rustic shades of orange   This exquisite glass bow	http://www.expressdecor.com/media/catalog/product/g/v/gv581ch-1.jpg	15	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10839	Kraus GV-600-19mm Copper Glass Vessel Sink 	Kraus	GV-600-19mm			GV-600-19mm	http://www.expressdecor.com/kraus-gv-600-19mm-copper-glass-vessel-sink.html	119.95	In Stock	This round glass vessel sink is a fusion of elegance and modern  Stylish sink features a unique handcrafted design   Elegant and exquisite sink will turn any bathroom into a stylish masterpiece  Glass sink is constructed from solid tempered gla	http://www.expressdecor.com/media/catalog/product/g/v/gv60019mmch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10840	Kraus GV-610-19mm Copper Forest Glass Vessel Sink	Kraus	GV-610-19mm			GV-610-19mm	http://www.expressdecor.com/kraus-gv-610-19mm-copper-forest-glass-vessel-sink.html	119.95	In Stock	"The Copper Forest glass vessel sink is both majestic and opulent  The sink features gorgeous copper colors that are fused together with various shades of browns, and it has a slight black tint   This magnificent vessel sink is an ideal choice for "	http://www.expressdecor.com/media/catalog/product/g/v/gv61019mmch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10841	Kraus GV-620-17mm Copper Snake Glass Vessel Sink 	Kraus	GV-620-17mm			GV-620-17mm	http://www.expressdecor.com/kraus-gv-620-17mm-copper-snake-glass-vessel-sink.html	119.95	In Stock	This round glass vessel sink is a fusion of elegance and modern  Stylish sink features a unique handcrafted design   Elegant and exquisite sink will turn any bathroom into a stylish masterpiece  Glass sink is constructed from solid tempered gla	http://www.expressdecor.com/media/catalog/product/g/v/gv62017mmch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10842	Kraus GV-630-19mm Tiger Eye Glass Vessel Sink 	Kraus	GV-630-19mm			GV-630-19mm	http://www.expressdecor.com/kraus-gv-630-19mm-tiger-eye-glass-vessel-sink.html	119.95	In Stock	This round glass vessel sink is a fusion of elegance and modern  Stylish sink features a unique handcrafted design   Elegant and exquisite sink will turn any bathroom into a stylish masterpiece  Glass sink is constructed from solid tempered gla	http://www.expressdecor.com/media/catalog/product/g/v/gv63019mmch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10843	Kraus GV-650-19mm Luna Glass Vessel Sink	Kraus	GV-650-19mm			GV-650-19mm	http://www.expressdecor.com/kraus-gv-650-19mm-luna-glass-vessel-sink.html	119.95	In Stock	This round glass vessel sink is a fusion of elegance and modern  Stylish sink features a unique handcrafted design   Elegant and exquisite sink will turn any bathroom into a stylish masterpiece  Glass sink is constructed from solid tempered gla	http://www.expressdecor.com/media/catalog/product/g/v/gv65019mmch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10844	Kraus GV-651 Ares Glass Vessel Sink	Kraus	GV-651			GV-651	http://www.expressdecor.com/kraus-gv-651-ares-glass-vessel-sink.html	119.95	In Stock	This round glass vessel sink is a fusion of elegance and modern  Stylish sink features a unique handcrafted design   Elegant and exquisite sink will turn any bathroom into a stylish masterpiece  Glass sink is constructed from solid tempered gla	http://www.expressdecor.com/media/catalog/product/g/v/gv651ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10845	Kraus GV-700-19mm Rhea Glass Vessel Sink 	Kraus	GV-700-19mm			GV-700-19mm	http://www.expressdecor.com/kraus-gv-700-19mm-rhea-glass-vessel-sink.html	119.95	In Stock	This round glass vessel sink is a fusion of elegance and modern  Stylish sink features a unique handcrafted design   Elegant and exquisite sink will turn any bathroom into a stylish masterpiece  Glass sink is constructed from solid tempered gla	http://www.expressdecor.com/media/catalog/product/g/v/gv70019mmch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10846	Kraus C-GV-101-19mm-10 Clear 19mm thick Glass Vessel Sink and Waterfall Faucet	Kraus	C-GV-101-19mm-10			C-GV-101-19mm-10	http://www.expressdecor.com/kraus-c-gv-101-19mm-10-clear-19mm-thick-glass-vessel-sink-and-waterfall-faucet.html	230	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Clear glass sink and matching waterfall faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass sink	http://www.expressdecor.com/media/catalog/product/c/g/cgv10119mm10ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10847	Kraus C-GV-101-19mm-1002 Clear 19mm thick Glass Vessel Sink and Sheven Faucet	Kraus	C-GV-101-19mm-1002			C-GV-101-19mm-1002	http://www.expressdecor.com/kraus-c-gv-101-19mm-1002-clear-19mm-thick-glass-vessel-sink-and-sheven-faucet.html	210	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Clear glass sink and Sheven vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass sink is c	http://www.expressdecor.com/media/catalog/product/c/g/cgv10119mm1002ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10848	Kraus C-GV-101-19mm-1005 Clear 19mm thick Glass Vessel Sink and Riviera Faucet	Kraus	C-GV-101-19mm-1005			C-GV-101-19mm-1005	http://www.expressdecor.com/kraus-c-gv-101-19mm-1005-clear-19mm-thick-glass-vessel-sink-and-riviera-faucet.html	220	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish glass sink and Riviera vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass sink is constr	http://www.expressdecor.com/media/catalog/product/c/g/cgv10119mm1005ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10849	Kraus C-GV-101-19mm-1007 Clear 19mm thick Glass Vessel Sink and Ramus Faucet	Kraus	C-GV-101-19mm-1007			C-GV-101-19mm-1007	http://www.expressdecor.com/kraus-c-gv-101-19mm-1007-clear-19mm-thick-glass-vessel-sink-and-ramus-faucet.html	200	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Clear glass sink and Ramus vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass sink is co	http://www.expressdecor.com/media/catalog/product/c/g/cgv10119mm1007ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10850	Kraus C-GV-101-19mm-1100 Clear 19mm thick Glass Vessel Sink and Decor Faucet	Kraus	C-GV-101-19mm-1100			C-GV-101-19mm-1100	http://www.expressdecor.com/kraus-c-gv-101-19mm-1100-clear-19mm-thick-glass-vessel-sink-and-decor-faucet.html	210	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish glass sink and Decor vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass sink is construc	http://www.expressdecor.com/media/catalog/product/c/g/cgv10119mm1100ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10851	Kraus C-GV-101-19mm-1200 Clear 19mm thick Glass Vessel Sink and Millennium Faucet	Kraus	C-GV-101-19mm-1200			C-GV-101-19mm-1200	http://www.expressdecor.com/kraus-c-gv-101-19mm-1200-clear-19mm-thick-glass-vessel-sink-and-millennium-faucet.html	250	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Clear glass sink and Millennium vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass sink 	http://www.expressdecor.com/media/catalog/product/c/g/cgv10119mm1200ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10852	Kraus C-GV-101-19mm-1300 Clear 19mm thick Glass Vessel Sink and Bamboo Faucet	Kraus	C-GV-101-19mm-1300			C-GV-101-19mm-1300	http://www.expressdecor.com/kraus-c-gv-101-19mm-1300-clear-19mm-thick-glass-vessel-sink-and-bamboo-faucet.html	220	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Clear glass sink and Bamboo vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass sink is c	http://www.expressdecor.com/media/catalog/product/c/g/cgv10119mm1300ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10853	Kraus C-GV-101-19mm-1800CH Clear 19mm thick Glass Vessel Sink and Decus Faucet Chrome	Kraus	C-GV-101-19mm-1800CH			C-GV-101-19mm-1800CH	http://www.expressdecor.com/kraus-c-gv-101-19mm-1800ch-clear-19mm-thick-glass-vessel-sink-and-decus-faucet-chrome.html	200	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Clear glass sink and Decus vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass sink is co	http://www.expressdecor.com/media/catalog/product/c/g/cgv10119mm1800ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10854	Kraus C-GV-101-19mm-1810CH Clear 19mm thick Glass Vessel Sink and Visio Faucet Chrome	Kraus	C-GV-101-19mm-1810CH			C-GV-101-19mm-1810CH	http://www.expressdecor.com/kraus-c-gv-101-19mm-1810ch-clear-19mm-thick-glass-vessel-sink-and-visio-faucet-chrome.html	210	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Clear glass sink and Visio vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass sink is co	http://www.expressdecor.com/media/catalog/product/c/g/cgv10119mm1810ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10855	Kraus C-GV-101-19mm-2180 Clear 19mm thick Glass Vessel Sink and Aldo Stainless Steel Faucet	Kraus	C-GV-101-19mm-2180			C-GV-101-19mm-2180	http://www.expressdecor.com/kraus-c-gv-101-19mm-2180-clear-19mm-thick-glass-vessel-sink-and-aldo-stainless-steel-faucet.html	240	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Clear glass sink and Aldo stainless steel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass si	http://www.expressdecor.com/media/catalog/product/c/g/cgv10119mm2180-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10856	Kraus C-GV-101-12mm-10 Clear Glass Vessel Sink and Waterfall Faucet	Kraus	C-GV-101-12mm-10			C-GV-101-12mm-10	http://www.expressdecor.com/kraus-c-gv-101-12mm-10-clear-glass-vessel-sink-and-waterfall-faucet.html	220	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Clear glass sink and matching waterfall faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass sink	http://www.expressdecor.com/media/catalog/product/c/g/cgv10112mm10ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10857	Kraus C-GV-101-12mm-1002 Clear Glass Vessel Sink and Sheven Faucet	Kraus	C-GV-101-12mm-1002			C-GV-101-12mm-1002	http://www.expressdecor.com/kraus-c-gv-101-12mm-1002-clear-glass-vessel-sink-and-sheven-faucet.html	200	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Clear glass sink and Sheven vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass sink is c	http://www.expressdecor.com/media/catalog/product/c/g/cgv10112mm1002ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10858	Kraus C-GV-101-12mm-1005 Clear Glass Vessel Sink and Riviera Faucet	Kraus	C-GV-101-12mm-1005			C-GV-101-12mm-1005	http://www.expressdecor.com/kraus-c-gv-101-12mm-1005-clear-glass-vessel-sink-and-riviera-faucet.html	210	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish glass sink and Riviera vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass sink is constr	http://www.expressdecor.com/media/catalog/product/c/g/cgv10112mm1005ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10859	Kraus C-GV-101-12mm-1007 Clear Glass Vessel Sink and Ramus Faucet	Kraus	C-GV-101-12mm-1007			C-GV-101-12mm-1007	http://www.expressdecor.com/kraus-c-gv-101-12mm-1007-clear-glass-vessel-sink-and-ramus-faucet.html	190	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Clear glass sink and Ramus vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass sink is co	http://www.expressdecor.com/media/catalog/product/c/g/cgv10112mm1007ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10860	Kraus C-GV-101-12mm-1100 Clear Glass Vessel Sink and Decor Faucet	Kraus	C-GV-101-12mm-1100			C-GV-101-12mm-1100	http://www.expressdecor.com/kraus-c-gv-101-12mm-1100-clear-glass-vessel-sink-and-decor-faucet.html	200	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish glass sink and Decor vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass sink is construc	http://www.expressdecor.com/media/catalog/product/c/g/cgv10112mm1100ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10861	Kraus C-GV-101-12mm-1200 Clear Glass Vessel Sink and Millennium Faucet	Kraus	C-GV-101-12mm-1200			C-GV-101-12mm-1200	http://www.expressdecor.com/kraus-c-gv-101-12mm-1200-clear-glass-vessel-sink-and-millennium-faucet.html	240	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Clear glass sink and Millennium vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass sink 	http://www.expressdecor.com/media/catalog/product/c/g/cgv10112mm1200ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10862	Kraus C-GV-101-12mm-1300 Clear Glass Vessel Sink and Bamboo Faucet	Kraus	C-GV-101-12mm-1300			C-GV-101-12mm-1300	http://www.expressdecor.com/kraus-c-gv-101-12mm-1300-clear-glass-vessel-sink-and-bamboo-faucet.html	210	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Clear glass sink and Bamboo vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass sink is c	http://www.expressdecor.com/media/catalog/product/c/g/cgv10112mm1300ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10863	Kraus C-GV-101-12mm-1800CH Clear Glass Vessel Sink and Decus Faucet Chrome	Kraus	C-GV-101-12mm-1800CH			C-GV-101-12mm-1800CH	http://www.expressdecor.com/kraus-c-gv-101-12mm-1800ch-clear-glass-vessel-sink-and-decus-faucet-chrome.html	190	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Clear glass sink and Decus vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass sink is co	http://www.expressdecor.com/media/catalog/product/c/g/cgv10112mm1800ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
